case,candidate_id,hypothesis,variant,method_signature,verilog_path,aig_path,verified_truth,equivalent,official_status,area,delay,adp,reference_adp,runtime_sec,evaluate_log,notes,agent_id,domain,high_level_description,representation,sharing_strategy,synth_flow,yosys_log,current_frontend_adp,beats_current_frontend,beats_reference,evaluate_status,method_notes
ex286,ex286_linhyb_sweep_raw_1_5_6_7_f11_global_abc_g_aig,selective_output_linear_coordinate_hybrid,sweep_raw_1_5_6_7_f11_global/abc_g_aig,ex286|hamming_weight_preserving_lossy_routing_normalizer|selective_output_linear_coordinate_hybrid|sweep_raw_1_5_6_7|policy_f11|global_base_bdd|coord_global_bdd|yosys_abc_g_aig|abc_xf_official_evaluate,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/verilog/ex286_linhyb_sweep_raw_1_5_6_7_f11_global.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/aigs/ex286_linhyb_sweep_raw_1_5_6_7_f11_global_abc_g_aig.aig,1,1,OK,1353,16,21648,2376,0.217,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_sweep_raw_1_5_6_7_f11_global_abc_g_aig.evaluate.py.log,selected_bits=1:5:6:7;coord_masks=2:20:40:80;policy=f11;share=global;base_nodes=605;coord_nodes=246;outer_bits=0:12:1:10,coordinator-ex286-linear-hybrid-sweep,unknown,13-bit Hamming-weight-preserving lossy routing/normalizer with selected cheap output coordinates.,current symcof source for hard bits plus cofactored BDD for selected linear/raw output coordinates,preserve current pair-symmetry outer cofactor sharing while skipping selected output roots and adding one shared coordinate BDD bank,Yosys frontend abc_g_aig plus official evaluate.py,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_sweep_raw_1_5_6_7_f11_global_abc_g_aig.yosys.log,20190,0,0,,
ex286,ex286_linhyb_sweep_raw_1_5_6_7_f00_group_abc_g_aig,selective_output_linear_coordinate_hybrid,sweep_raw_1_5_6_7_f00_group/abc_g_aig,ex286|hamming_weight_preserving_lossy_routing_normalizer|selective_output_linear_coordinate_hybrid|sweep_raw_1_5_6_7|policy_f00|group_base_bdd|coord_global_bdd|yosys_abc_g_aig|abc_xf_official_evaluate,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/verilog/ex286_linhyb_sweep_raw_1_5_6_7_f00_group.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/aigs/ex286_linhyb_sweep_raw_1_5_6_7_f00_group_abc_g_aig.aig,1,1,OK,1361,16,21776,2376,0.221,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_sweep_raw_1_5_6_7_f00_group_abc_g_aig.evaluate.py.log,selected_bits=1:5:6:7;coord_masks=2:20:40:80;policy=f00;share=group;base_nodes=1856;coord_nodes=237;outer_bits=0:12:1:10,coordinator-ex286-linear-hybrid-sweep,unknown,13-bit Hamming-weight-preserving lossy routing/normalizer with selected cheap output coordinates.,current symcof source for hard bits plus cofactored BDD for selected linear/raw output coordinates,preserve current pair-symmetry outer cofactor sharing while skipping selected output roots and adding one shared coordinate BDD bank,Yosys frontend abc_g_aig plus official evaluate.py,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_sweep_raw_1_5_6_7_f00_group_abc_g_aig.yosys.log,20190,0,0,,
ex286,ex286_linhyb_sweep_raw_1_5_6_7_f11_group_abc_g_aig,selective_output_linear_coordinate_hybrid,sweep_raw_1_5_6_7_f11_group/abc_g_aig,ex286|hamming_weight_preserving_lossy_routing_normalizer|selective_output_linear_coordinate_hybrid|sweep_raw_1_5_6_7|policy_f11|group_base_bdd|coord_global_bdd|yosys_abc_g_aig|abc_xf_official_evaluate,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/verilog/ex286_linhyb_sweep_raw_1_5_6_7_f11_group.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/aigs/ex286_linhyb_sweep_raw_1_5_6_7_f11_group_abc_g_aig.aig,1,1,OK,1349,16,21584,2376,0.221,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_sweep_raw_1_5_6_7_f11_group_abc_g_aig.evaluate.py.log,selected_bits=1:5:6:7;coord_masks=2:20:40:80;policy=f11;share=group;base_nodes=1958;coord_nodes=246;outer_bits=0:12:1:10,coordinator-ex286-linear-hybrid-sweep,unknown,13-bit Hamming-weight-preserving lossy routing/normalizer with selected cheap output coordinates.,current symcof source for hard bits plus cofactored BDD for selected linear/raw output coordinates,preserve current pair-symmetry outer cofactor sharing while skipping selected output roots and adding one shared coordinate BDD bank,Yosys frontend abc_g_aig plus official evaluate.py,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_sweep_raw_1_5_6_7_f11_group_abc_g_aig.yosys.log,20190,0,0,,
ex286,ex286_linhyb_sweep_raw_1_5_6_8_f00_global_abc_g_aig,selective_output_linear_coordinate_hybrid,sweep_raw_1_5_6_8_f00_global/abc_g_aig,ex286|hamming_weight_preserving_lossy_routing_normalizer|selective_output_linear_coordinate_hybrid|sweep_raw_1_5_6_8|policy_f00|global_base_bdd|coord_global_bdd|yosys_abc_g_aig|abc_xf_official_evaluate,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/verilog/ex286_linhyb_sweep_raw_1_5_6_8_f00_global.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/aigs/ex286_linhyb_sweep_raw_1_5_6_8_f00_global_abc_g_aig.aig,1,1,OK,1349,15,20235,2376,0.345,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_sweep_raw_1_5_6_8_f00_global_abc_g_aig.evaluate.py.log,selected_bits=1:5:6:8;coord_masks=2:20:40:100;policy=f00;share=global;base_nodes=572;coord_nodes=357;outer_bits=0:12:1:10,coordinator-ex286-linear-hybrid-sweep,unknown,13-bit Hamming-weight-preserving lossy routing/normalizer with selected cheap output coordinates.,current symcof source for hard bits plus cofactored BDD for selected linear/raw output coordinates,preserve current pair-symmetry outer cofactor sharing while skipping selected output roots and adding one shared coordinate BDD bank,Yosys frontend abc_g_aig plus official evaluate.py,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_sweep_raw_1_5_6_8_f00_global_abc_g_aig.yosys.log,20190,0,0,,
ex286,ex286_linhyb_sweep_raw_1_5_6_8_f11_global_abc_g_aig,selective_output_linear_coordinate_hybrid,sweep_raw_1_5_6_8_f11_global/abc_g_aig,ex286|hamming_weight_preserving_lossy_routing_normalizer|selective_output_linear_coordinate_hybrid|sweep_raw_1_5_6_8|policy_f11|global_base_bdd|coord_global_bdd|yosys_abc_g_aig|abc_xf_official_evaluate,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/verilog/ex286_linhyb_sweep_raw_1_5_6_8_f11_global.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/aigs/ex286_linhyb_sweep_raw_1_5_6_8_f11_global_abc_g_aig.aig,1,1,OK,1356,16,21696,2376,0.217,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_sweep_raw_1_5_6_8_f11_global_abc_g_aig.evaluate.py.log,selected_bits=1:5:6:8;coord_masks=2:20:40:100;policy=f11;share=global;base_nodes=585;coord_nodes=370;outer_bits=0:12:1:10,coordinator-ex286-linear-hybrid-sweep,unknown,13-bit Hamming-weight-preserving lossy routing/normalizer with selected cheap output coordinates.,current symcof source for hard bits plus cofactored BDD for selected linear/raw output coordinates,preserve current pair-symmetry outer cofactor sharing while skipping selected output roots and adding one shared coordinate BDD bank,Yosys frontend abc_g_aig plus official evaluate.py,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_sweep_raw_1_5_6_8_f11_global_abc_g_aig.yosys.log,20190,0,0,,
ex286,ex286_linhyb_sweep_raw_1_5_6_8_f00_group_abc_g_aig,selective_output_linear_coordinate_hybrid,sweep_raw_1_5_6_8_f00_group/abc_g_aig,ex286|hamming_weight_preserving_lossy_routing_normalizer|selective_output_linear_coordinate_hybrid|sweep_raw_1_5_6_8|policy_f00|group_base_bdd|coord_global_bdd|yosys_abc_g_aig|abc_xf_official_evaluate,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/verilog/ex286_linhyb_sweep_raw_1_5_6_8_f00_group.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/aigs/ex286_linhyb_sweep_raw_1_5_6_8_f00_group_abc_g_aig.aig,1,1,OK,1345,15,20175,2376,0.222,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_sweep_raw_1_5_6_8_f00_group_abc_g_aig.evaluate.py.log,selected_bits=1:5:6:8;coord_masks=2:20:40:100;policy=f00;share=group;base_nodes=1865;coord_nodes=357;outer_bits=0:12:1:10,coordinator-ex286-linear-hybrid-sweep,unknown,13-bit Hamming-weight-preserving lossy routing/normalizer with selected cheap output coordinates.,current symcof source for hard bits plus cofactored BDD for selected linear/raw output coordinates,preserve current pair-symmetry outer cofactor sharing while skipping selected output roots and adding one shared coordinate BDD bank,Yosys frontend abc_g_aig plus official evaluate.py,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_sweep_raw_1_5_6_8_f00_group_abc_g_aig.yosys.log,20190,1,0,,
ex286,ex286_linhyb_sweep_raw_1_5_6_8_f11_group_abc_g_aig,selective_output_linear_coordinate_hybrid,sweep_raw_1_5_6_8_f11_group/abc_g_aig,ex286|hamming_weight_preserving_lossy_routing_normalizer|selective_output_linear_coordinate_hybrid|sweep_raw_1_5_6_8|policy_f11|group_base_bdd|coord_global_bdd|yosys_abc_g_aig|abc_xf_official_evaluate,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/verilog/ex286_linhyb_sweep_raw_1_5_6_8_f11_group.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/aigs/ex286_linhyb_sweep_raw_1_5_6_8_f11_group_abc_g_aig.aig,1,1,OK,1352,16,21632,2376,0.216,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_sweep_raw_1_5_6_8_f11_group_abc_g_aig.evaluate.py.log,selected_bits=1:5:6:8;coord_masks=2:20:40:100;policy=f11;share=group;base_nodes=1964;coord_nodes=370;outer_bits=0:12:1:10,coordinator-ex286-linear-hybrid-sweep,unknown,13-bit Hamming-weight-preserving lossy routing/normalizer with selected cheap output coordinates.,current symcof source for hard bits plus cofactored BDD for selected linear/raw output coordinates,preserve current pair-symmetry outer cofactor sharing while skipping selected output roots and adding one shared coordinate BDD bank,Yosys frontend abc_g_aig plus official evaluate.py,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_sweep_raw_1_5_6_8_f11_group_abc_g_aig.yosys.log,20190,0,0,,
ex286,ex286_linhyb_sweep_raw_1_5_7_8_f00_global_abc_g_aig,selective_output_linear_coordinate_hybrid,sweep_raw_1_5_7_8_f00_global/abc_g_aig,ex286|hamming_weight_preserving_lossy_routing_normalizer|selective_output_linear_coordinate_hybrid|sweep_raw_1_5_7_8|policy_f00|global_base_bdd|coord_global_bdd|yosys_abc_g_aig|abc_xf_official_evaluate,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/verilog/ex286_linhyb_sweep_raw_1_5_7_8_f00_global.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/aigs/ex286_linhyb_sweep_raw_1_5_7_8_f00_global_abc_g_aig.aig,1,1,OK,1345,15,20175,2376,0.372,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_sweep_raw_1_5_7_8_f00_global_abc_g_aig.evaluate.py.log,selected_bits=1:5:7:8;coord_masks=2:20:80:100;policy=f00;share=global;base_nodes=572;coord_nodes=342;outer_bits=0:12:1:10,coordinator-ex286-linear-hybrid-sweep,unknown,13-bit Hamming-weight-preserving lossy routing/normalizer with selected cheap output coordinates.,current symcof source for hard bits plus cofactored BDD for selected linear/raw output coordinates,preserve current pair-symmetry outer cofactor sharing while skipping selected output roots and adding one shared coordinate BDD bank,Yosys frontend abc_g_aig plus official evaluate.py,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_sweep_raw_1_5_7_8_f00_global_abc_g_aig.yosys.log,20190,1,0,,
ex286,ex286_linhyb_sweep_raw_1_5_7_8_f11_global_abc_g_aig,selective_output_linear_coordinate_hybrid,sweep_raw_1_5_7_8_f11_global/abc_g_aig,ex286|hamming_weight_preserving_lossy_routing_normalizer|selective_output_linear_coordinate_hybrid|sweep_raw_1_5_7_8|policy_f11|global_base_bdd|coord_global_bdd|yosys_abc_g_aig|abc_xf_official_evaluate,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/verilog/ex286_linhyb_sweep_raw_1_5_7_8_f11_global.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/aigs/ex286_linhyb_sweep_raw_1_5_7_8_f11_global_abc_g_aig.aig,1,1,OK,1355,16,21680,2376,0.283,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_sweep_raw_1_5_7_8_f11_global_abc_g_aig.evaluate.py.log,selected_bits=1:5:7:8;coord_masks=2:20:80:100;policy=f11;share=global;base_nodes=585;coord_nodes=355;outer_bits=0:12:1:10,coordinator-ex286-linear-hybrid-sweep,unknown,13-bit Hamming-weight-preserving lossy routing/normalizer with selected cheap output coordinates.,current symcof source for hard bits plus cofactored BDD for selected linear/raw output coordinates,preserve current pair-symmetry outer cofactor sharing while skipping selected output roots and adding one shared coordinate BDD bank,Yosys frontend abc_g_aig plus official evaluate.py,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_sweep_raw_1_5_7_8_f11_global_abc_g_aig.yosys.log,20190,0,0,,
ex286,ex286_linhyb_sweep_raw_1_5_7_8_f00_group_abc_g_aig,selective_output_linear_coordinate_hybrid,sweep_raw_1_5_7_8_f00_group/abc_g_aig,ex286|hamming_weight_preserving_lossy_routing_normalizer|selective_output_linear_coordinate_hybrid|sweep_raw_1_5_7_8|policy_f00|group_base_bdd|coord_global_bdd|yosys_abc_g_aig|abc_xf_official_evaluate,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/verilog/ex286_linhyb_sweep_raw_1_5_7_8_f00_group.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/aigs/ex286_linhyb_sweep_raw_1_5_7_8_f00_group_abc_g_aig.aig,1,1,OK,1355,15,20325,2376,0.215,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_sweep_raw_1_5_7_8_f00_group_abc_g_aig.evaluate.py.log,selected_bits=1:5:7:8;coord_masks=2:20:80:100;policy=f00;share=group;base_nodes=1867;coord_nodes=342;outer_bits=0:12:1:10,coordinator-ex286-linear-hybrid-sweep,unknown,13-bit Hamming-weight-preserving lossy routing/normalizer with selected cheap output coordinates.,current symcof source for hard bits plus cofactored BDD for selected linear/raw output coordinates,preserve current pair-symmetry outer cofactor sharing while skipping selected output roots and adding one shared coordinate BDD bank,Yosys frontend abc_g_aig plus official evaluate.py,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_sweep_raw_1_5_7_8_f00_group_abc_g_aig.yosys.log,20190,0,0,,
ex286,ex286_linhyb_sweep_raw_1_5_7_8_f11_group_abc_g_aig,selective_output_linear_coordinate_hybrid,sweep_raw_1_5_7_8_f11_group/abc_g_aig,ex286|hamming_weight_preserving_lossy_routing_normalizer|selective_output_linear_coordinate_hybrid|sweep_raw_1_5_7_8|policy_f11|group_base_bdd|coord_global_bdd|yosys_abc_g_aig|abc_xf_official_evaluate,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/verilog/ex286_linhyb_sweep_raw_1_5_7_8_f11_group.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/aigs/ex286_linhyb_sweep_raw_1_5_7_8_f11_group_abc_g_aig.aig,1,1,OK,1363,16,21808,2376,0.216,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_sweep_raw_1_5_7_8_f11_group_abc_g_aig.evaluate.py.log,selected_bits=1:5:7:8;coord_masks=2:20:80:100;policy=f11;share=group;base_nodes=1966;coord_nodes=355;outer_bits=0:12:1:10,coordinator-ex286-linear-hybrid-sweep,unknown,13-bit Hamming-weight-preserving lossy routing/normalizer with selected cheap output coordinates.,current symcof source for hard bits plus cofactored BDD for selected linear/raw output coordinates,preserve current pair-symmetry outer cofactor sharing while skipping selected output roots and adding one shared coordinate BDD bank,Yosys frontend abc_g_aig plus official evaluate.py,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_sweep_raw_1_5_7_8_f11_group_abc_g_aig.yosys.log,20190,0,0,,
ex286,ex286_linhyb_sweep_raw_1_6_7_8_f00_global_abc_g_aig,selective_output_linear_coordinate_hybrid,sweep_raw_1_6_7_8_f00_global/abc_g_aig,ex286|hamming_weight_preserving_lossy_routing_normalizer|selective_output_linear_coordinate_hybrid|sweep_raw_1_6_7_8|policy_f00|global_base_bdd|coord_global_bdd|yosys_abc_g_aig|abc_xf_official_evaluate,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/verilog/ex286_linhyb_sweep_raw_1_6_7_8_f00_global.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/aigs/ex286_linhyb_sweep_raw_1_6_7_8_f00_global_abc_g_aig.aig,1,1,OK,1353,15,20295,2376,0.335,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_sweep_raw_1_6_7_8_f00_global_abc_g_aig.evaluate.py.log,selected_bits=1:6:7:8;coord_masks=2:40:80:100;policy=f00;share=global;base_nodes=572;coord_nodes=357;outer_bits=0:12:1:10,coordinator-ex286-linear-hybrid-sweep,unknown,13-bit Hamming-weight-preserving lossy routing/normalizer with selected cheap output coordinates.,current symcof source for hard bits plus cofactored BDD for selected linear/raw output coordinates,preserve current pair-symmetry outer cofactor sharing while skipping selected output roots and adding one shared coordinate BDD bank,Yosys frontend abc_g_aig plus official evaluate.py,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_sweep_raw_1_6_7_8_f00_global_abc_g_aig.yosys.log,20190,0,0,,
ex286,ex286_linhyb_sweep_raw_1_6_7_8_f11_global_abc_g_aig,selective_output_linear_coordinate_hybrid,sweep_raw_1_6_7_8_f11_global/abc_g_aig,ex286|hamming_weight_preserving_lossy_routing_normalizer|selective_output_linear_coordinate_hybrid|sweep_raw_1_6_7_8|policy_f11|global_base_bdd|coord_global_bdd|yosys_abc_g_aig|abc_xf_official_evaluate,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/verilog/ex286_linhyb_sweep_raw_1_6_7_8_f11_global.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/aigs/ex286_linhyb_sweep_raw_1_6_7_8_f11_global_abc_g_aig.aig,1,1,OK,1343,15,20145,2376,0.383,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_sweep_raw_1_6_7_8_f11_global_abc_g_aig.evaluate.py.log,selected_bits=1:6:7:8;coord_masks=2:40:80:100;policy=f11;share=global;base_nodes=585;coord_nodes=370;outer_bits=0:12:1:10,coordinator-ex286-linear-hybrid-sweep,unknown,13-bit Hamming-weight-preserving lossy routing/normalizer with selected cheap output coordinates.,current symcof source for hard bits plus cofactored BDD for selected linear/raw output coordinates,preserve current pair-symmetry outer cofactor sharing while skipping selected output roots and adding one shared coordinate BDD bank,Yosys frontend abc_g_aig plus official evaluate.py,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_sweep_raw_1_6_7_8_f11_global_abc_g_aig.yosys.log,20190,1,0,,
