case,candidate_id,hypothesis,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,runtime_sec,items,notes,pool_source,source_csv
ex217,ex217_bf16_cbrt_semantic_sign_exp_field_defaults,bf16_cbrt,semantic_sign_exp_field_defaults,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex217/verilog/ex217_bf16_cbrt_semantic_sign_exp_field_defaults.v,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex217/aigs/ex217_bf16_cbrt_semantic_sign_exp_field_defaults.aig,1,1,1,1622,15,24330,14.444,groups=512; full_default_groups=2; exceptions=62992,aggressive semantic BF16 field RTL,bf16_aggressive_semantic_20260603_1711,bf16_aggressive_semantic_20260603_1711.csv
ex217,ex217_bf16_cbrt_semantic_field_reassembly,bf16_cbrt,semantic_field_reassembly,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex217/verilog/ex217_bf16_cbrt_semantic_field_reassembly.v,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex217/aigs/ex217_bf16_cbrt_semantic_field_reassembly.aig,1,1,1,1605,16,25680,14.696,65536,aggressive semantic BF16 field RTL,bf16_aggressive_semantic_20260603_1711,bf16_aggressive_semantic_20260603_1711.csv
ex217,ex217_bf16_cbrt_semantic_positive_symmetry_fields,bf16_cbrt,semantic_positive_symmetry_fields,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex217/verilog/ex217_bf16_cbrt_semantic_positive_symmetry_fields.v,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex217/aigs/ex217_bf16_cbrt_semantic_positive_symmetry_fields.aig,1,1,1,1058,25,26450,13.208,positive_entries=32768; relation=sign_flip_pos; negative_exceptions=127,aggressive semantic BF16 field RTL,bf16_aggressive_semantic_20260603_1711,bf16_aggressive_semantic_20260603_1711.csv
ex217,ex217_bf16_cbrt_sign_exp_mant_case,bf16_cbrt,sign_exp_mant_case,student/work/reverse_bf16_deep_20260603_1223/ex217/verilog/ex217_bf16_cbrt_sign_exp_mant_case.v,student/work/reverse_bf16_deep_20260603_1223/ex217/aigs/ex217_bf16_cbrt_sign_exp_mant_case.aig,1,1,1,1675,16,26800,10.975,65282,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex217,ex217_bf16_cbrt_sign_pair_case,bf16_cbrt,sign_pair_case,student/work/reverse_bf16_deep_20260603_1223/ex217/verilog/ex217_bf16_cbrt_sign_pair_case.v,student/work/reverse_bf16_deep_20260603_1223/ex217/aigs/ex217_bf16_cbrt_sign_pair_case.aig,1,1,1,1062,27,28674,18.357,32768,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex217,ex217_bf16_cbrt_value_case,bf16_cbrt,value_case,student/work/reverse_bf16_deep_20260603_1223/ex217/verilog/ex217_bf16_cbrt_value_case.v,student/work/reverse_bf16_deep_20260603_1223/ex217/aigs/ex217_bf16_cbrt_value_case.aig,1,1,1,1068,27,28836,23.744,65536,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex217,ex217_bf16_cbrt_semantic_exp_delta_fields,bf16_cbrt,semantic_exp_delta_fields,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex217/verilog/ex217_bf16_cbrt_semantic_exp_delta_fields.v,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex217/aigs/ex217_bf16_cbrt_semantic_exp_delta_fields.aig,1,1,1,1098,27,29646,9.592,base=arith_cbrt; positive_entries=32768; normal_entries=32512; special_entries=256; relation=sign_flip_pos; negative_exceptions=127,aggressive semantic BF16 field RTL,bf16_aggressive_semantic_20260603_1711,bf16_aggressive_semantic_20260603_1711.csv
ex217,ex217_bf16_cbrt_sign_exp_default_expr_case,bf16_cbrt,sign_exp_default_expr_case,student/work/reverse_bf16_deep_20260603_1223/ex217/verilog/ex217_bf16_cbrt_sign_exp_default_expr_case.v,student/work/reverse_bf16_deep_20260603_1223/ex217/aigs/ex217_bf16_cbrt_sign_exp_default_expr_case.aig,1,1,1,2352,16,37632,11.820,"groups=512; full_default_groups=2; exceptions=65024; defaults=abs_input:507,input:1,nan:2,sign_zero:2",bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex217,ex217_bf16_cbrt_default_expr_exception_case,bf16_cbrt,default_expr_exception_case,student/work/reverse_bf16_deep_20260603_1223/ex217/verilog/ex217_bf16_cbrt_default_expr_exception_case.v,student/work/reverse_bf16_deep_20260603_1223/ex217/aigs/ex217_bf16_cbrt_default_expr_exception_case.aig,1,1,1,16081,25,402025,116.614,exceptions=65280; default=sign_zero; matches=256,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex218,ex218_bf16_reciprocal_cube_value_case,bf16_reciprocal_cube,value_case,student/work/reverse_bf16_deep_20260603_1223/ex218/verilog/ex218_bf16_reciprocal_cube_value_case.v,student/work/reverse_bf16_deep_20260603_1223/ex218/aigs/ex218_bf16_reciprocal_cube_value_case.aig,1,1,1,463,15,6945,14.302,65536,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex218,ex218_bf16_reciprocal_cube_sign_pair_case,bf16_reciprocal_cube,sign_pair_case,student/work/reverse_bf16_deep_20260603_1223/ex218/verilog/ex218_bf16_reciprocal_cube_sign_pair_case.v,student/work/reverse_bf16_deep_20260603_1223/ex218/aigs/ex218_bf16_reciprocal_cube_sign_pair_case.aig,1,1,1,498,15,7470,10.902,32768,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex218,ex218_bf16_reciprocal_cube_semantic_positive_symmetry_fields,bf16_reciprocal_cube,semantic_positive_symmetry_fields,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex218/verilog/ex218_bf16_reciprocal_cube_semantic_positive_symmetry_fields.v,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex218/aigs/ex218_bf16_reciprocal_cube_semantic_positive_symmetry_fields.aig,1,1,1,492,16,7872,9.853,positive_entries=32768; relation=sign_flip_pos; negative_exceptions=127,aggressive semantic BF16 field RTL,bf16_aggressive_semantic_20260603_1711,bf16_aggressive_semantic_20260603_1711.csv
ex218,ex218_bf16_reciprocal_cube_positive_default_exp_mant_delta,bf16_reciprocal_cube,positive_default_exp_mant_delta,student/work/reverse_bf16_deep_20260603_1223/ex218/verilog/ex218_bf16_reciprocal_cube_positive_default_exp_mant_delta.v,student/work/reverse_bf16_deep_20260603_1223/ex218/aigs/ex218_bf16_reciprocal_cube_positive_default_exp_mant_delta.aig,1,1,1,542,15,8130,2.816,11688; default=sign_flip; exceptions=127,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex218,ex218_bf16_reciprocal_cube_exp_mant_delta_pair,bf16_reciprocal_cube,exp_mant_delta_pair,student/work/reverse_bf16_deep_20260603_1223/ex218/verilog/ex218_bf16_reciprocal_cube_exp_mant_delta_pair.v,student/work/reverse_bf16_deep_20260603_1223/ex218/aigs/ex218_bf16_reciprocal_cube_exp_mant_delta_pair.aig,1,1,1,539,16,8624,4.888,11561,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex218,ex218_bf16_reciprocal_cube_positive_default_exp_mant_case,bf16_reciprocal_cube,positive_default_exp_mant_case,student/work/reverse_bf16_deep_20260603_1223/ex218/verilog/ex218_bf16_reciprocal_cube_positive_default_exp_mant_case.v,student/work/reverse_bf16_deep_20260603_1223/ex218/aigs/ex218_bf16_reciprocal_cube_positive_default_exp_mant_case.aig,1,1,1,805,13,10465,2.794,11432; default=sign_flip; exceptions=127,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex218,ex218_bf16_reciprocal_cube_semantic_arith_fields,bf16_reciprocal_cube,semantic_arith_fields,student/work/reverse_bf16_semantic_20260603_1108/ex218/verilog/ex218_bf16_reciprocal_cube_semantic_arith_fields.v,student/work/reverse_bf16_semantic_20260603_1108/ex218/aigs/ex218_bf16_reciprocal_cube_semantic_arith_fields.aig,1,1,1,475,23,10925,0.898,128; sign_mode=sign_flip; normal_table_entries=127,semantic BF16 exponent/mantissa RTL,bf16_semantic_variants_20260603_1108,bf16_frontend_pool_all_20260603_1209.csv
ex218,ex218_bf16_reciprocal_cube_semantic_positive_field_defaults,bf16_reciprocal_cube,semantic_positive_field_defaults,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex218/verilog/ex218_bf16_reciprocal_cube_semantic_positive_field_defaults.v,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex218/aigs/ex218_bf16_reciprocal_cube_semantic_positive_field_defaults.aig,1,1,1,843,14,11802,4.296,positive_exp_groups=256; full_default_groups=169; positive_exceptions=10764; relation=sign_flip_pos; negative_exceptions=127,aggressive semantic BF16 field RTL,bf16_aggressive_semantic_20260603_1711,bf16_aggressive_semantic_20260603_1711.csv
ex218,ex218_bf16_reciprocal_cube_split_sign_exp_mant_case,bf16_reciprocal_cube,split_sign_exp_mant_case,student/work/reverse_bf16_deep_20260603_1223/ex218/verilog/ex218_bf16_reciprocal_cube_split_sign_exp_mant_case.v,student/work/reverse_bf16_deep_20260603_1223/ex218/aigs/ex218_bf16_reciprocal_cube_split_sign_exp_mant_case.aig,1,1,1,824,15,12360,4.424,22610,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex218,ex218_bf16_reciprocal_cube_exp_mant_pair_case,bf16_reciprocal_cube,exp_mant_pair_case,student/work/reverse_bf16_deep_20260603_1223/ex218/verilog/ex218_bf16_reciprocal_cube_exp_mant_pair_case.v,student/work/reverse_bf16_deep_20260603_1223/ex218/aigs/ex218_bf16_reciprocal_cube_exp_mant_pair_case.aig,1,1,1,830,15,12450,3.599,11305,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex218,ex218_bf16_reciprocal_cube_semantic_exp_delta_fields,bf16_reciprocal_cube,semantic_exp_delta_fields,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex218/verilog/ex218_bf16_reciprocal_cube_semantic_exp_delta_fields.v,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex218/aigs/ex218_bf16_reciprocal_cube_semantic_exp_delta_fields.aig,1,1,1,497,27,13419,8.111,base=arith_recip_cube; positive_entries=32768; normal_entries=10847; special_entries=21921; relation=sign_flip_pos; negative_exceptions=127,aggressive semantic BF16 field RTL,bf16_aggressive_semantic_20260603_1711,bf16_aggressive_semantic_20260603_1711.csv
ex218,ex218_bf16_reciprocal_cube_semantic_sign_exp_field_defaults,bf16_reciprocal_cube,semantic_sign_exp_field_defaults,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex218/verilog/ex218_bf16_reciprocal_cube_semantic_sign_exp_field_defaults.v,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex218/aigs/ex218_bf16_reciprocal_cube_semantic_sign_exp_field_defaults.aig,1,1,1,1011,15,15165,6.208,groups=512; full_default_groups=338; exceptions=21528,aggressive semantic BF16 field RTL,bf16_aggressive_semantic_20260603_1711,bf16_aggressive_semantic_20260603_1711.csv
ex218,ex218_bf16_reciprocal_cube_sign_exp_mant_case,bf16_reciprocal_cube,sign_exp_mant_case,student/work/reverse_bf16_deep_20260603_1223/ex218/verilog/ex218_bf16_reciprocal_cube_sign_exp_mant_case.v,student/work/reverse_bf16_deep_20260603_1223/ex218/aigs/ex218_bf16_reciprocal_cube_sign_exp_mant_case.aig,1,1,1,1395,15,20925,4.974,22610,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex218,ex218_bf16_reciprocal_cube_semantic_field_reassembly,bf16_reciprocal_cube,semantic_field_reassembly,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex218/verilog/ex218_bf16_reciprocal_cube_semantic_field_reassembly.v,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex218/aigs/ex218_bf16_reciprocal_cube_semantic_field_reassembly.aig,1,1,1,1130,19,21470,12.496,65536,aggressive semantic BF16 field RTL,bf16_aggressive_semantic_20260603_1711,bf16_aggressive_semantic_20260603_1711.csv
ex218,ex218_bf16_reciprocal_cube_sign_exp_default_expr_case,bf16_reciprocal_cube,sign_exp_default_expr_case,student/work/reverse_bf16_deep_20260603_1223/ex218/verilog/ex218_bf16_reciprocal_cube_sign_exp_default_expr_case.v,student/work/reverse_bf16_deep_20260603_1223/ex218/aigs/ex218_bf16_reciprocal_cube_sign_exp_default_expr_case.aig,1,1,1,1414,17,24038,5.546,"groups=512; full_default_groups=338; exceptions=21694; defaults=abs_input:167,input:1,nan:2,pos_inf:85,sign_inf:85,sign_zero:172",bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex218,ex218_bf16_reciprocal_cube_default_expr_exception_case,bf16_reciprocal_cube,default_expr_exception_case,student/work/reverse_bf16_deep_20260603_1223/ex218/verilog/ex218_bf16_reciprocal_cube_default_expr_exception_case.v,student/work/reverse_bf16_deep_20260603_1223/ex218/aigs/ex218_bf16_reciprocal_cube_default_expr_exception_case.aig,1,1,1,19506,24,468144,100.455,exceptions=43520; default=sign_zero; matches=22016,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex219,ex219_bf16_reciprocal_cbrt_exp_mant_delta_pair,bf16_reciprocal_cbrt,exp_mant_delta_pair,student/work/reverse_bf16_deep_20260603_1223/ex219/verilog/ex219_bf16_reciprocal_cbrt_exp_mant_delta_pair.v,student/work/reverse_bf16_deep_20260603_1223/ex219/aigs/ex219_bf16_reciprocal_cbrt_exp_mant_delta_pair.aig,1,1,1,663,17,11271,8.024,32897,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex219,ex219_bf16_reciprocal_cbrt_positive_default_exp_mant_delta,bf16_reciprocal_cbrt,positive_default_exp_mant_delta,student/work/reverse_bf16_deep_20260603_1223/ex219/verilog/ex219_bf16_reciprocal_cbrt_positive_default_exp_mant_delta.v,student/work/reverse_bf16_deep_20260603_1223/ex219/aigs/ex219_bf16_reciprocal_cbrt_positive_default_exp_mant_delta.aig,1,1,1,679,17,11543,5.699,33024; default=sign_flip; exceptions=127,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex219,ex219_bf16_reciprocal_cbrt_semantic_arith_fields,bf16_reciprocal_cbrt,semantic_arith_fields,student/work/reverse_bf16_semantic_20260603_1108/ex219/verilog/ex219_bf16_reciprocal_cbrt_semantic_arith_fields.v,student/work/reverse_bf16_semantic_20260603_1108/ex219/aigs/ex219_bf16_reciprocal_cbrt_semantic_arith_fields.aig,1,1,1,616,21,12936,1.629,384; sign_mode=sign_flip; normal_table_entries=381,semantic BF16 exponent/mantissa RTL,bf16_semantic_variants_20260603_1108,bf16_frontend_pool_all_20260603_1209.csv
ex219,ex219_bf16_reciprocal_cbrt_split_sign_exp_mant_case,bf16_reciprocal_cbrt,split_sign_exp_mant_case,student/work/reverse_bf16_deep_20260603_1223/ex219/verilog/ex219_bf16_reciprocal_cbrt_split_sign_exp_mant_case.v,student/work/reverse_bf16_deep_20260603_1223/ex219/aigs/ex219_bf16_reciprocal_cbrt_split_sign_exp_mant_case.aig,1,1,1,989,14,13846,10.229,65282,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex219,ex219_bf16_reciprocal_cbrt_positive_default_exp_mant_case,bf16_reciprocal_cbrt,positive_default_exp_mant_case,student/work/reverse_bf16_deep_20260603_1223/ex219/verilog/ex219_bf16_reciprocal_cbrt_positive_default_exp_mant_case.v,student/work/reverse_bf16_deep_20260603_1223/ex219/aigs/ex219_bf16_reciprocal_cbrt_positive_default_exp_mant_case.aig,1,1,1,1008,15,15120,5.889,32768; default=sign_flip; exceptions=127,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex219,ex219_bf16_reciprocal_cbrt_exp_mant_pair_case,bf16_reciprocal_cbrt,exp_mant_pair_case,student/work/reverse_bf16_deep_20260603_1223/ex219/verilog/ex219_bf16_reciprocal_cbrt_exp_mant_pair_case.v,student/work/reverse_bf16_deep_20260603_1223/ex219/aigs/ex219_bf16_reciprocal_cbrt_exp_mant_pair_case.aig,1,1,1,1094,16,17504,7.123,32641,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex219,ex219_bf16_reciprocal_cbrt_semantic_positive_field_defaults,bf16_reciprocal_cbrt,semantic_positive_field_defaults,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex219/verilog/ex219_bf16_reciprocal_cbrt_semantic_positive_field_defaults.v,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex219/aigs/ex219_bf16_reciprocal_cbrt_semantic_positive_field_defaults.aig,1,1,1,1363,15,20445,8.710,positive_exp_groups=256; full_default_groups=1; positive_exceptions=31244; relation=sign_flip_pos; negative_exceptions=127,aggressive semantic BF16 field RTL,bf16_aggressive_semantic_20260603_1711,bf16_aggressive_semantic_20260603_1711.csv
ex219,ex219_bf16_reciprocal_cbrt_semantic_sign_exp_field_defaults,bf16_reciprocal_cbrt,semantic_sign_exp_field_defaults,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex219/verilog/ex219_bf16_reciprocal_cbrt_semantic_sign_exp_field_defaults.v,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex219/aigs/ex219_bf16_reciprocal_cbrt_semantic_sign_exp_field_defaults.aig,1,1,1,1432,17,24344,15.500,groups=512; full_default_groups=2; exceptions=62488,aggressive semantic BF16 field RTL,bf16_aggressive_semantic_20260603_1711,bf16_aggressive_semantic_20260603_1711.csv
ex219,ex219_bf16_reciprocal_cbrt_semantic_field_reassembly,bf16_reciprocal_cbrt,semantic_field_reassembly,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex219/verilog/ex219_bf16_reciprocal_cbrt_semantic_field_reassembly.v,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex219/aigs/ex219_bf16_reciprocal_cbrt_semantic_field_reassembly.aig,1,1,1,1570,16,25120,15.779,65536,aggressive semantic BF16 field RTL,bf16_aggressive_semantic_20260603_1711,bf16_aggressive_semantic_20260603_1711.csv
ex219,ex219_bf16_reciprocal_cbrt_sign_pair_case,bf16_reciprocal_cbrt,sign_pair_case,student/work/reverse_bf16_deep_20260603_1223/ex219/verilog/ex219_bf16_reciprocal_cbrt_sign_pair_case.v,student/work/reverse_bf16_deep_20260603_1223/ex219/aigs/ex219_bf16_reciprocal_cbrt_sign_pair_case.aig,1,1,1,1037,26,26962,16.347,32768,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex219,ex219_bf16_reciprocal_cbrt_semantic_positive_symmetry_fields,bf16_reciprocal_cbrt,semantic_positive_symmetry_fields,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex219/verilog/ex219_bf16_reciprocal_cbrt_semantic_positive_symmetry_fields.v,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex219/aigs/ex219_bf16_reciprocal_cbrt_semantic_positive_symmetry_fields.aig,1,1,1,1040,26,27040,13.274,positive_entries=32768; relation=sign_flip_pos; negative_exceptions=127,aggressive semantic BF16 field RTL,bf16_aggressive_semantic_20260603_1711,bf16_aggressive_semantic_20260603_1711.csv
ex219,ex219_bf16_reciprocal_cbrt_value_case,bf16_reciprocal_cbrt,value_case,student/work/reverse_bf16_deep_20260603_1223/ex219/verilog/ex219_bf16_reciprocal_cbrt_value_case.v,student/work/reverse_bf16_deep_20260603_1223/ex219/aigs/ex219_bf16_reciprocal_cbrt_value_case.aig,1,1,1,1064,27,28728,20.435,65536,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex219,ex219_bf16_reciprocal_cbrt_semantic_exp_delta_fields,bf16_reciprocal_cbrt,semantic_exp_delta_fields,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex219/verilog/ex219_bf16_reciprocal_cbrt_semantic_exp_delta_fields.v,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex219/aigs/ex219_bf16_reciprocal_cbrt_semantic_exp_delta_fields.aig,1,1,1,1111,28,31108,9.395,base=arith_recip_cbrt; positive_entries=32768; normal_entries=32512; special_entries=256; relation=sign_flip_pos; negative_exceptions=127,aggressive semantic BF16 field RTL,bf16_aggressive_semantic_20260603_1711,bf16_aggressive_semantic_20260603_1711.csv
ex219,ex219_bf16_reciprocal_cbrt_sign_exp_mant_case,bf16_reciprocal_cbrt,sign_exp_mant_case,student/work/reverse_bf16_deep_20260603_1223/ex219/verilog/ex219_bf16_reciprocal_cbrt_sign_exp_mant_case.v,student/work/reverse_bf16_deep_20260603_1223/ex219/aigs/ex219_bf16_reciprocal_cbrt_sign_exp_mant_case.aig,1,1,1,2041,17,34697,10.840,65282,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex219,ex219_bf16_reciprocal_cbrt_sign_exp_default_expr_case,bf16_reciprocal_cbrt,sign_exp_default_expr_case,student/work/reverse_bf16_deep_20260603_1223/ex219/verilog/ex219_bf16_reciprocal_cbrt_sign_exp_default_expr_case.v,student/work/reverse_bf16_deep_20260603_1223/ex219/aigs/ex219_bf16_reciprocal_cbrt_sign_exp_default_expr_case.aig,1,1,1,2066,18,37188,12.473,"groups=512; full_default_groups=2; exceptions=65024; defaults=abs_input:507,input:1,nan:2,pos_inf:1,sign_inf:1",bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex219,ex219_bf16_reciprocal_cbrt_default_expr_exception_case,bf16_reciprocal_cbrt,default_expr_exception_case,student/work/reverse_bf16_deep_20260603_1223/ex219/verilog/ex219_bf16_reciprocal_cbrt_default_expr_exception_case.v,student/work/reverse_bf16_deep_20260603_1223/ex219/aigs/ex219_bf16_reciprocal_cbrt_default_expr_exception_case.aig,1,1,1,18092,27,488484,137.089,exceptions=65280; default=sign_inf; matches=256,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
